USE_LICENSE_URL,GUID,MEDIA,SCIENTIFIC_NAME,ID_DATE,ID_HISTORY,CITATIONS,IDENTIFIED_BY,OTHERCATALOGNUMBERS,RELATEDCATALOGEDITEMS,COLLECTORS,PREPARATORS,VERBATIM_COORDINATES,SPECIMEN_EVENT_TYPE,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,SPECIMEN_EVENT_REMARK,LOCALITY_NAME,GEOREFERENCE_SOURCE,GEOREFERENCE_PROTOCOL,COORDINATEUNCERTAINTYINMETERS,DATUM,COUNTRY,STATE_PROV,FEATURE,COUNTY,ASSOCIATED_SPECIES,ORIG_ELEV_UNITS,SPEC_LOCALITY,VERBATIM_LOCALITY,COLLECTING_METHOD,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,PARTS,PARTDETAIL,DEC_LAT,DEC_LONG,COLLECTING_EVENT_ID,YEAR_COLLECTED,RELATEDSPECIMENID,NATURE_OF_ID,ENTERED_BY,COLL_EVENT_REMARKS,DAY_COLLECTED,ACCN_NUMBER,FORMATTED_SCIENTIFIC_NAME,LOCALITY_REMARKS,MAKER,SPECIMENEVENTDETERMINER,MONTH_COLLECTED,REMARK,ELEV_IN_M,INDIVIDUALCOUNT,COLLECTING_SOURCE,MADE_DATE,VERIFICATIONSTATUS,IDENTIFICATION_REMARKS
"http://creativecommons.org/publicdomain/zero/1.0/","UMNH:Mamm:23791","[]","Lepus townsendii townsendii","2016-10-24","<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 2016-10-24; method: unknown Remark: Former nature_of_id: legacy.","","unknown","collector number=GDB 348","","George D. Bear","","38.220646/-106.6720253","collection","unknown","2016-10-24","OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native","","not recorded","not recorded","1000","North American Datum 1927","United States","Colorado","","Saguache County","","","2 mi SW junction Pass Creek road and hwy 114","United States | Colorado | Saguache","","3/11/1960","1960-03-11","1960-03-11","skull; ear (dry); ear (dry) sample","[{""ID"":""26329961"",""SF"":"""",""PN"":""ear (dry)"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""27160200"",""SF"":""26329961"",""PN"":""ear (dry)"",""LC"":""1"",""DP"":""used up"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""26329962"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","38.220646","-106.6720253","11009429","1960","","unknown","Encumbered","","11","0000","<i>Lepus townsendii townsendii</i>","","","unknown on 2016-10-24","03","","","1","","2016-10-24","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/licenses/by/3.0/","UTEP:ES:22-773","[{""MI"":""10576764"",""MT"":""image/png"",""PU"":""https://web.corral.tacc.utexas.edu/arctos-s3/jegelewicz/2018-04-21/tn/tn_AnimalFairGrid.jpg"",""MU"":""https://web.corral.tacc.utexas.edu/arctos-s3/jegelewicz/2018-04-21/AnimalFairGrid.png"",""MC"":""image""}]","Lepus townsendii","1989-06-10","<i>Lepus townsendii</i> (accepted ID) identified by Arthur H. Harris on 1989-06-10; method: features Remark: Former nature_of_id: expert.","","Arthur H. Harris","","","University of Texas - El Paso","","","collection","University of Texas - El Paso","1971-12-31","","UTEP:ES:Site 22","collector","not recorded","1000","World Geodetic System 1984","United States","New Mexico","","Eddy County","","m","Dry Cave, Animal Fair","USA, New Mexico, Eddy, Animal Fair, Dry Cave, Pecos River drainage, 32.3723 Lat, -104.4815 Lon, SEC 22 R24E T22S, Elev. 1280 M, Strat: B7 L2","","1971--","1971-01-01","1971-12-31","tooth, premolar","[{""ID"":""26483345"",""SF"":"""",""PN"":""tooth, premolar"",""LC"":""1"",""DP"":""in collection"",""CD"":""good"",""BC"":"""",""CP"":"""",""RK"":""left p/4"",""PA"":[]}]","32.3723","-104.4815","11030140","1971","","features","Encumbered","Collector Listed as UTEP17","","1971.007","<i>Lepus townsendii</i>","Pecos River drainage, SEC 22 R24E T22S","","University of Texas - El Paso on 1971-12-31","","Specimen Age Estimate - minimum date: 15030","1280-1280","1","","1989-06-10","unverified","Former nature_of_id: expert."
"http://arctosdb.org/home/data/","UWYMV:Mamm:2986","[]","Lepus townsendii","1968-12-30","<i>Lepus townsendii</i> (accepted ID) identified by Edward Fanning on 1968-12-30; method: unknown Remark: Former nature_of_id: legacy.","","Edward Fanning","collector number=7","","Edward Fanning","","","collection","James M. Maley","2012-08-22","","","GeoLocate","GeoLocate","3036","World Geodetic System 1984","United States","Wyoming","","Albany County","","","Woods Landing","10 miles E Woods Landing","","1968-12-30","1968-12-30","1968-12-30","skin","[{""ID"":""22487275"",""SF"":"""",""PN"":""skin"",""LC"":""1"",""DP"":""in collection"",""CD"":""whole"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","41.11056","-106.01278","10611881","1968","","unknown","Encumbered","","30","1","<i>Lepus townsendii</i>","","","James M. Maley on 2012-08-22","12","","","1","wild caught","1968-12-30","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/licenses/by/3.0/","UCM:Mamm:13084","[]","Lepus townsendii campanius","1964","<i>Lepus townsendii campanius</i> (accepted ID) identified by B. E. Hockins on 1964; method: unknown Remark: Former nature_of_id: legacy.","","B. E. Hockins","original identifier=Colorado State University: CSU 10616","","B. E. Hockins","","","collection","Todd Fielder","1964-10-11","","","","","","","United States","Colorado","","Larimer County","","ft","1.5 mile SW of Ft. Collins, 5200'","Colorado, Larimer county, 1.5 mile SW of Ft. Collins, 5200'","","11 October 1964","1964-10-11","1964-10-11","skull; skin, study","not available","","","10880510","1964","","unknown","Encumbered","","11","0","<i>Lepus townsendii campanius</i>","LatLongRemarks: TRS Data: 7N, 69W, 15; Confidence Value: 5; UTM Zone: 13; Confidence Value: 5; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 491201; UTM_NS: 4490813","","Todd Fielder on 1964-10-11","10","","1584.96-1584.96","1","wild caught","1964","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/licenses/by/3.0/","UCM:Mamm:1186","[]","Lepus townsendii campanius","1917","<i>Lepus townsendii campanius</i> (accepted ID) identified by Ralph B. Hubbard Jr. on 1917; method: unknown Remark: Former nature_of_id: legacy.","","Ralph B. Hubbard Jr.","","","Ralph B. Hubbard Jr.","","","collection","Leslie Johnson","1917-11-27","","","","","","","United States","Colorado","","Boulder County","","","mouth of Skunk Canyon, 3 mi. S of Boulder","Colorado, Boulder county, mouth of Skunk Canyon, 3 mi. S of Boulder","","27 November 1917","1917-11-27","1917-11-27","skull; skin, study","not available","","","10885917","1917","","unknown","Encumbered","","27","0","<i>Lepus townsendii campanius</i>","LatLongRemarks: TRS Data: 1S, 70W, 6; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 476972; UTM_NS: 4426441","","Leslie Johnson on 1917-11-27","11","","","1","wild caught","1917","unverified","Former nature_of_id: legacy."
"http://arctosdb.org/home/data/","UWBM:Mamm:51244","[]","Lepus townsendii","2017-07-11","<i>Lepus townsendii</i> (accepted ID) identified by unknown on 2017-07-11; method: unknown Remark: Former nature_of_id: legacy.","","unknown","","","","","45.9888106/-118.7446047","collection","unknown","2017-07-11","native","","unknown","not recorded","6405","North American Datum 1927","United States","Washington","","Walla Walla County","","","Touchet, 5 mi SW; foothills above the Walla Walla River","USA | Washington | Walla Walla | Touchet, 5 mi SW; foothills above the Walla Walla River","","before 2017-07-11","1969-12-07","1969-12-07","skull; skin, study","[{""ID"":""27036110"",""SF"":"""",""PN"":""skin, study"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""27036111"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","45.9888106","-118.7446047","11102255","1969","","unknown","Encumbered","","07","19928","<i>Lepus townsendii</i>","; VERBATIMCOORDINATESYSTEM: decimal degrees; GEOREFERENCEDBY: Jasmine Gallaher (UWBM); GEOREFERENCEDDATE: 7 Apr 1999; GEOREFERENCESOURCES: GNIS; GEOREFERENCEVERIFICATIONSTATUS: requires verification","","unknown on 2017-07-11","12","","","1","","2017-07-11","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/publicdomain/zero/1.0/","UMZM:Mamm:426","[]","Lepus townsendii","2018-08-27","<i>Lepus townsendii</i> (accepted ID) identified by unknown on 2018-08-27; method: unknown Remark: Former nature_of_id: legacy.","","unknown","","","unknown","","","collection","unknown","2018-08-27","ESTABLISHMENTMEANS: native","","","","","","United States","Montana","","McCone County","","","Brockway","North America | United States | Montana | McCone | Montana; McCone Co.; Brockway","unknown","23-Dec-41","1941-12-23","1941-12-23","skin","[{""ID"":""28054618"",""SF"":"""",""PN"":""skin"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","","","11224180","1941","","unknown","Encumbered","","23","0000","<i>Lepus townsendii</i>","","","unknown on 2018-08-27","12","; RECORD_NOTES: original ID note: campanius; DATE_OF_PREPARATION: 12/23/1941","","1","unknown","2018-08-27","unverified","Former nature_of_id: legacy."
"http://arctosdb.org/home/data/","UWBM:Mamm:51936","[]","Lepus townsendii","2017-07-11","<i>Lepus townsendii</i> (accepted ID) identified by unknown on 2017-07-11; method: unknown Remark: Former nature_of_id: legacy.","","unknown","","","","","42.8433/-106.31065","collection","unknown","2017-07-11","native","","unknown","not recorded","16093","North American Datum 1927","United States","Wyoming","","Natrona County","","","near Casper","USA | Wyoming | Natrona | near Casper","","before 2017-07-11","1971-02-14","1971-02-14","skin","[{""ID"":""27035244"",""SF"":"""",""PN"":""skin"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","42.8433","-106.31065","11102148","1971","","unknown","Encumbered","","14","1986188","<i>Lepus townsendii</i>","map coordinates for casper, extent to 10 mi.; VERBATIMCOORDINATESYSTEM: decimal degrees; GEOREFERENCEDBY: Eric Rickart (UMNH); GEOREFERENCEDDATE: 18 Jun 2003; GEOREFERENCESOURCES: USGS 1:24,000; GEOREFERENCEVERIFICATIONSTATUS: requires verification","","unknown on 2017-07-11","02","","","1","","2017-07-11","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/publicdomain/zero/1.0/","UMNH:Mamm:23783","[]","Lepus townsendii townsendii","2016-10-24","<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 2016-10-24; method: unknown Remark: Former nature_of_id: legacy.","","unknown","collector number=GDB 397","","George D. Bear","","37.9261266/-106.3385789","collection","unknown","2016-10-24","OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native","","not recorded","not recorded","2000","North American Datum 1927","United States","Colorado","","Saguache County","","m","Cochetopa Park, 26 mi SE Gunnison","United States | Colorado | Saguache","","7/25/1960","1960-07-25","1960-07-25","skin; skin sample","[{""ID"":""26330886"",""SF"":"""",""PN"":""skin"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""27160192"",""SF"":""26330886"",""PN"":""skin"",""LC"":""1"",""DP"":""used up"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","37.9261266","-106.3385789","11009334","1960","","unknown","Encumbered","","25","0000","<i>Lepus townsendii townsendii</i>","VERBATIMELEVATION: 9500","","unknown on 2016-10-24","07","","2895.6-2895.6","1","","2016-10-24","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/licenses/by/3.0/","UCM:Mamm:1407","[]","Lepus townsendii campanius","2013","<i>Lepus townsendii campanius</i> (accepted ID) identified by Ralph B. Hubbard Jr. on 2013; method: unknown Remark: Former nature_of_id: legacy.","","Ralph B. Hubbard Jr.","","","Ralph B. Hubbard Jr.","","","collection","Todd Fielder","2013-12-31","","","","","","","United States","Colorado","","Boulder County","","","7 mi. NE of Boulder","Colorado, Boulder county, 7 mi. NE of Boulder","","no date recorded - before 12/12/2013","1800-01-01","2013-12-31","skin, study","not available","","","10881475","","","unknown","Encumbered","","","0","<i>Lepus townsendii campanius</i>","LatLongRemarks: TRS Data: 1N, 70W, 1; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 484930; UTM_NS: 4437185","","Todd Fielder on 2013-12-31","","","","1","wild caught","2013","unverified","Former nature_of_id: legacy."
"http://arctosdb.org/home/data/","MSB:Mamm:20563","[]","Lepus townsendii","2005-02-15","<i>Lepus townsendii</i> (accepted ID) identified by unknown on 2005-02-15; method: unknown Remark: Former nature_of_id: legacy.","","unknown","preparator number=90","","K. W. Weeks","","48.6481/-97.4031","collection","Paul Hinshaw","2002-11-14","","","USGS Map","not recorded","2990.161152","North American Datum 1927","United States","North Dakota","","Pembina County","","","2 MI N, 2 MI E ST THOMAS","2 MI N, 2 MI E ST THOMAS","","24-Mar-1963","1963-03-24","1963-03-24","skin","[{""ID"":""1817697"",""SF"":"""",""PN"":""skin"",""LC"":""1"",""DP"":""unchecked"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","48.6481","-97.4031","1422378","1963","","unknown","Encumbered","","24","0000.000.Mamm","<i>Lepus townsendii</i>","","","Paul Hinshaw on 2002-11-14","03","","","1","wild caught","2005-02-15","unverified","Former nature_of_id: legacy."
"http://arctosdb.org/home/data/","UWYMV:Mamm:2449","[]","Lepus townsendii","1978-05-13","<i>Lepus townsendii</i> (accepted ID) identified by Mark S. Boyce on 1978-05-13; method: unknown Remark: Former nature_of_id: legacy.","","Mark S. Boyce","","","Mark S. Boyce","","","collection","James M. Maley","2012-09-26","","","GeoLocate","GeoLocate","7299","World Geodetic System 1984","United States","Wyoming","","Campbell County","","","Coal Creek","Sect. 17, T46N, R70W, Coal Creek Mine","","1978-05-13","1978-05-13","1978-05-13","skull","[{""ID"":""22519538"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""in collection"",""CD"":""whole"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","44.000336","-105.345168","10617467","1978","","unknown","Encumbered","","13","1","<i>Lepus townsendii</i>","","","James M. Maley on 2012-09-26","05","","","1","wild caught","1978-05-13","unverified","Former nature_of_id: legacy."
"http://arctosdb.org/home/data/","UWBM:Mamm:33284","[]","Lepus townsendii","2017-07-11","<i>Lepus townsendii</i> (accepted ID) identified by unknown on 2017-07-11; method: unknown Remark: Former nature_of_id: legacy.","","unknown","","","","","48.0083/-119.5405871","collection","unknown","2017-07-11","native","","unknown","not recorded","9461","North American Datum 1927","United States","Washington","","Douglas County","","","Bridgeport; 6 mi E","USA | Washington | Douglas | Bridgeport; 6 mi E","","before 2017-07-11","1982-01-26","1982-01-26","skeleton","[{""ID"":""27032126"",""SF"":"""",""PN"":""skeleton"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","48.0083","-119.5405871","11101710","1982","","unknown","Encumbered","","26","19836","<i>Lepus townsendii</i>","; VERBATIMCOORDINATESYSTEM: decimal degrees; GEOREFERENCEDBY: Jasmine Gallaher (UWBM); GEOREFERENCEDDATE: 7 Apr 1999; GEOREFERENCESOURCES: GNIS; GEOREFERENCEVERIFICATIONSTATUS: requires verification","","unknown on 2017-07-11","01","","","1","","2017-07-11","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/licenses/by/3.0/","UTEP:ES:32-517","[]","Lepus townsendii","1987-09-19","<i>Lepus townsendii</i> (accepted ID) identified by Arthur H. Harris on 1987-09-19; method: features Remark: Former nature_of_id: expert.","","Arthur H. Harris","","","Thomas R. Van Devender","","","collection","Thomas R. Van Devender","1972-12-31","","UTEP:ES:Site 32","field notes","GeoLocate","675","World Geodetic System 1984","United States","New Mexico","","Grant County","","m","Howell's Ridge Cave","USA, New Mexico, Grant, Howell's Ridge Cave, Internal drainage, 31.887368 Lat, -108.452461 Lon,  32 center R16W T27S, Elev. 1660 M, Strat: 130-140 cm","","1972--","1972-01-01","1972-12-31","tooth, molar","[{""ID"":""26475382"",""SF"":"""",""PN"":""tooth, molar"",""LC"":""1"",""DP"":""in collection"",""CD"":""good"",""BC"":"""",""CP"":"""",""RK"":""right m/2"",""PA"":[]}]","31.887368","-108.452461","11029674","1972","","features","Encumbered","","","1972.002","<i>Lepus townsendii</i>","Little Hatchet mountain range, internal drainage, 32 center R16W T27S","","Thomas R. Van Devender on 1972-12-31","","Specimen Age Estimate - 13640","1660-1660","1","","1987-09-19","unverified","Former nature_of_id: expert."
"http://creativecommons.org/publicdomain/zero/1.0/","DMNS:Mamm:8109","[]","Lepus townsendii campanius","1989-08-17","<i>Lepus townsendii campanius</i> (accepted ID) identified by Carron A. Meaney on 1989-08-17; method: features Remark: Former nature_of_id: field.","voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii campanius"">Lepus townsendii campanius</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>","Carron A. Meaney","collector number=CAM53; preparator number=XM.165","","Carron A. Meaney","Maggie Murphy Lane","","collection","unknown","2012-07-08","","","GeoLocate, topographic map, and Google Maps","GeoLocate","1000","World Geodetic System 1984","United States","Colorado","","Park County","","","Porcupine Cave, 52 kilometers south of Hartsel","52 km. S of Hartsel (Porcupine Cave)","","17 August 1989","1989-08-17","1989-08-17","skeleton, mounted","[{""ID"":""21882327"",""SF"":"""",""PN"":""skeleton, mounted"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""rearticulated skeleton"",""PA"":[]}]","38.727965","-105.856738","10359252","1989","","features","Encumbered","","17","1989-136","<i>Lepus townsendii campanius</i>","","","unknown on 2012-07-08","08","This specimen was collected on field collection trip. It was shot in the head. The right hind leg was broken and it also had a fractured skull. The catalogue ledger has the listed locality crossed off and replaced with T51S-R76W-Sec 27 E 1/2.","","1","wild caught","1989-08-17","unverified","Former nature_of_id: field."
"http://arctosdb.org/home/data/","MSB:Mamm:13432","[]","Lepus townsendii companius","2005-02-15","<i>Lepus townsendii companius</i> (accepted ID) identified by unknown on 2005-02-15; method: unknown Remark: Former nature_of_id: legacy.","","unknown","preparator number=483","","G. G. Wheeler","","36.9235982/-105.6703033","collection","G. G. Wheeler","1961-12-28","","","unknown","not recorded","6823.61856","North American Datum 1927","United States","New Mexico","","Taos County","","","4 MI N SUNSHINE VALLEY; T31N, R12E","4 MI N SUNSHINE VALLEY; T31N, R12E","","28-Dec-1961","1961-12-28","1961-12-28","skin; skull; skeleton, postcranial","[{""ID"":""1798097"",""SF"":"""",""PN"":""skeleton, postcranial"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""1798098"",""SF"":"""",""PN"":""skin"",""LC"":""1"",""DP"":""on loan"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":""withdrawn 1 Oct 2004"",""PA"":[]},{""ID"":""1798096"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","36.9235982","-105.6703033","1421042","1961","","unknown","Encumbered","","28","0000.000.Mamm","<i>Lepus townsendii companius</i>","","","G. G. Wheeler on 1961-12-28","12","","","1","wild caught","2005-02-15","unverified","Former nature_of_id: legacy."
